자치구,행정동,행정동_코드,월평균_총생활인구수,연령대0_평균,연령대10_평균,연령대20_평균,연령대30_평균,연령대40_평균,연령대50_평균,연령대60_평균,연령대70이상_평균,1인가구,2인가구,3인가구,4인가구,5인가구,6인가구,7인 이상 가구,연령대_100,연령대_0_거주인구수,연령대_10_거주인구수,연령대_20_거주인구수,연령대_30_거주인구수,연령대_40_거주인구수,연령대_50_거주인구수,연령대_60_거주인구수,연령대_70_거주인구수,연령대_80_거주인구수,연령대_90_거주인구수,유흥주점영업,단란주점,제과점영업,집단급식소,일반음식점,휴게음식점,연령대_2030_거주인구수_합,연령대_2030_거주인구수_평균,연령대_20_거주인구수_비율,연령대_30_거주인구수_비율,연령대_2030_거주인구수_비율,1인가구_비율,식품접객업,주점,주요경제활동인구_거주인구수,주요경제활동인구_생활인구수,PET예측량,수거함_개수,총_거주인구수,수거함개수_당_거주인구수
동작구,상도2동,11590540,16370926.260683334,1421143.4461166663,1196706.445275,2505031.5705083334,2646721.782275,2577171.713625,2261267.22355,1773496.7728666663,1989387.3100166663,4013,2877,2327,1823,379,70,15,13.666666666666666,2236.25,1801.8333333333333,3926.5833333333335,4441.416666666667,4149.416666666667,3855.9166666666665,3096.5,1753.0833333333333,795.4166666666666,128.83333333333334,48.0,48.0,108.0,198.0,2170.0,553.0,8368.0,8368.0,0.1498757900294859,0.169526729794807,0.3194025198242929,0.3488351877607789,3125.0,96.0,16373.333333333334,9990192.289958334,94.43724415983334,1.0,26198.916666666668,26198.916666666668
동작구,흑석동,11590605,22628642.624991667,1630147.1894833334,1736982.229808333,4794230.433525,3174383.0307500004,3238233.434691667,3010246.343258333,2401072.252375,2643347.711,4562,3299,2886,2082,459,108,15,15.416666666666666,2110.583333333333,1973.5,4532.916666666667,4030.3333333333335,4395.583333333333,4734.416666666667,3758.9166666666665,2309.75,1086.8333333333333,167.16666666666666,12.0,48.0,145.0,279.0,4239.0,980.0,8563.25,8563.25,0.1556878515105113,0.1384260915608855,0.2941139430713968,0.340168518380434,5703.0,60.0,17693.25,14217093.242225,118.7975229689,0.0,29115.41666666667,29115.41666666667
동작구,대방동,11590660,30497482.04933333,1793455.0024333333,3491613.54185,5003119.93965,4709311.053675,5078056.858233334,4271299.598075,2955941.7803666666,3194684.2810333334,6011,3524,3083,2746,573,107,27,18.83333333333333,1941.0833333333333,3748.3333333333335,5834.75,4871.5,5889.0,5420.75,3909.5,2318.583333333333,1014.3333333333334,164.0,12.0,96.0,141.0,345.0,2381.0,852.0,10706.25,10706.25,0.1660870844086837,0.1386680203431,0.3047551047517838,0.3740277518511605,3827.0,108.0,22016.0,19061787.44963333,157.84647479853334,1.0,35130.66666666667,35130.66666666667
관악구,행운동,11620575,17551400.373466667,968998.683075,1011111.7497416666,4139244.900475,3682960.57575,2374881.109283333,1976368.188375,1594733.8953333332,1803101.2736083327,9674,3386,1807,1170,285,61,7,7.333333333333333,1015.25,1231.0833333333333,6884.916666666667,5462.75,3309.083333333333,3165.4166666666665,2931.333333333333,1899.25,651.1666666666666,76.83333333333333,180.0,60.0,87.0,162.0,2719.0,932.0,12347.666666666668,12347.666666666668,0.25849699480309,0.2051011692265333,0.4635981640296234,0.5902379499694936,4140.0,240.0,18822.166666666668,12173454.773883332,180.01836909553333,1.0,26634.416666666664,26634.416666666664
관악구,청룡동,11620595,28016417.787425,860976.0419083334,1719234.929925,8429467.817725,5347208.259508333,3439593.955875,3127843.661383333,2477108.631691667,2614984.4757916667,13435,3771,1841,1351,284,43,14,5.083333333333333,1122.0,1489.4166666666667,10491.333333333334,6302.5,3667.3333333333335,3524.1666666666665,3067.5,1976.0,669.3333333333334,83.75,72.0,72.0,92.0,211.0,3813.0,1133.0,16793.833333333336,16793.833333333336,0.3238224090169015,0.1945311113454618,0.5183535203623635,0.6478132986161339,5393.0,144.0,23985.333333333336,20344113.694491666,263.75657977796664,1.0,32398.416666666664,32398.416666666664
관악구,은천동,11620605,20176409.3062,1338252.1989083334,1546585.6008666668,3292783.1343416665,3502275.744758333,3227721.743116667,2663052.2284,2246176.7463916666,2359561.91135,5723,3860,2668,2015,439,113,19,6.25,1820.1666666666667,2427.4166666666665,4965.333333333333,4767.166666666667,4722.416666666667,4452.333333333333,3989.1666666666665,2507.6666666666665,904.8333333333334,103.33333333333331,0.0,60.0,102.0,169.0,3134.0,497.0,9732.5,9732.5,0.1619161234045212,0.1554540439627927,0.317370167367314,0.3857248769966974,3962.0,60.0,18907.25,12685832.850616666,128.43305640246666,1.0,30666.08333333333,30666.08333333333
관악구,미성동,11620765,16284862.674466668,1229325.8574666667,1478789.236925,2422303.742075,2403905.4728,2568076.236491666,2368862.702733333,1883289.7331916664,1930309.7265666667,4186,3458,2615,1930,466,91,17,15.5,1525.0,2055.4166666666665,4384.583333333333,3868.0,4211.333333333333,4514.75,4289.5,2451.083333333333,819.5,105.08333333333331,84.0,48.0,87.0,216.0,1946.0,609.0,8252.583333333332,8252.583333333332,0.1552628239744804,0.1369700510804805,0.2922328750549609,0.3279793152080232,2990.0,132.0,16978.666666666664,9763148.1541,95.8775426164,1.0,28239.75,28239.75
서초구,서초3동,11650530,47263358.34730833,1998496.21445,4019294.786141667,7367037.303525,9437552.012616666,9290814.092008334,7132643.083508332,4307679.884391666,3709840.9908083337,4851,3292,2424,1823,411,97,30,9.666666666666666,1608.4166666666667,2588.583333333333,4945.916666666667,5058.583333333333,4644.583333333333,4511.833333333333,3428.75,1989.8333333333333,747.8333333333334,119.75,198.0,237.0,254.0,413.0,10843.0,2958.0,10004.5,10004.5,0.1667889109022187,0.1705883179474209,0.3373772288496396,0.3752320544554455,14903.0,435.0,19160.916666666664,33228046.49165833,198.7645109666333,0.0,29653.75,29653.75
서초구,서초4동,11650531,29760927.849908333,1939952.377875,3115990.420108333,5339738.797975,5418402.851891667,5725534.792583334,3732959.203,2376285.646491667,2112063.766175,1529,2260,2724,2864,513,94,23,14.583333333333334,2659.9166666666665,3824.75,3235.25,3219.0,5734.083333333333,4436.833333333333,2840.9166666666665,1706.0833333333333,686.1666666666666,115.08333333333331,162.0,60.0,187.0,128.0,5631.0,1365.0,6454.25,6454.25,0.113626519000679,0.1130557962022056,0.2266823152028846,0.152793044868592,7533.0,222.0,16625.166666666664,20216635.645450003,101.6227175818,1.0,28472.666666666664,28472.666666666664
서초구,반포1동,11650560,24013278.500233334,1817325.504883333,2148956.3482500003,3725620.038566666,4853119.270491666,4923941.710225,2922551.93545,1892931.9523083328,1728831.6954333333,5087,2498,2408,2337,504,109,34,9.25,2899.25,3368.833333333333,3831.0,5048.666666666667,6295.333333333333,4015.9166666666665,2917.25,1571.4166666666667,507.6666666666667,89.0,12.0,60.0,136.0,144.0,3324.0,1371.0,8879.666666666668,8879.666666666668,0.125386274932291,0.1652397563842757,0.2906260313165668,0.3920012329506049,5047.0,72.0,19190.916666666668,16425232.954733333,134.75695681893333,1.0,30553.583333333336,30553.583333333336
서초구,양재1동,11650651,37223332.34658333,3776763.53085,2838438.4487,4523168.382233334,6815759.116625,7222139.606008333,4960364.232866666,3818632.142691666,3268066.8959083334,4776,4394,3568,2881,883,194,50,5.583333333333333,3344.333333333333,3968.8333333333335,4804.0,5939.5,6961.333333333333,5723.0,5268.416666666667,2763.833333333333,955.5833333333334,208.3333333333333,18.0,143.0,267.0,438.0,7004.0,2252.0,10743.5,10743.5,0.1202721394996588,0.1487003273435103,0.2689724668431692,0.285202436402723,10122.0,161.0,23427.83333333333,23521431.33773333,158.91992535093334,1.0,39942.75000000001,39942.75000000001
강남구,삼성2동,11680590,28422001.172616664,1645118.6827,2402222.7993833334,4311531.909916666,6035472.117358333,6282295.883716666,3704096.0018,2023814.545825,2017449.228575,4236,2765,2329,2043,389,88,19,9.333333333333334,2102.4166666666665,3211.4166666666665,3509.4166666666665,4380.416666666667,5756.833333333333,3981.75,2294.833333333333,1539.5,505.9166666666667,78.08333333333333,280.0,82.0,129.0,120.0,3079.0,877.0,7889.833333333334,7889.833333333334,0.1282216789114569,0.1600449398518446,0.2882666187633016,0.3568961159322605,4567.0,362.0,17628.416666666668,20333395.912791666,138.83728365116667,1.0,27369.916666666664,27369.916666666664
강남구,대치2동,11680610,36233253.64774167,1862768.1936666667,6443988.610258333,4621817.139033333,5667349.336150001,7139477.816816666,4923066.514741667,3024353.432591667,2550432.59355,1807,2567,3426,3446,623,85,18,7.0,1810.1666666666667,5583.5,4208.333333333333,2965.6666666666665,6368.916666666667,5966.666666666667,3988.8333333333335,1984.25,545.25,93.66666666666669,0.0,113.0,129.0,137.0,3888.0,1024.0,7174.0,7174.0,0.1255385104917878,0.0884686041857771,0.2140071146775649,0.1509355162044771,5291.0,113.0,19509.583333333336,22351710.806741662,113.93686822696664,0.0,33522.24999999999,33522.24999999999
강남구,역삼2동,11680650,38065810.02283333,2665770.2783083334,4535369.752383334,5441804.9413416665,7246247.939341667,8466241.225533335,4791090.454591666,2599441.907525,2319843.512175,4735,2712,2924,2837,525,94,19,8.75,2532.5,5045.75,4081.5833333333335,4554.0,7788.166666666667,4643.916666666667,2412.083333333333,1599.0833333333333,520.75,76.33333333333333,90.0,72.0,129.0,117.0,3849.0,1303.0,8635.583333333334,8635.583333333334,0.1227067179416517,0.1369092207287895,0.2596159386704413,0.3419760219557995,5560.0,162.0,21067.666666666668,25945384.56080833,168.05916324323334,0.0,33262.916666666664,33262.916666666664
강남구,도곡2동,11680656,22778188.50189167,2119093.8866083333,3281503.087741667,2261199.2378833336,2914783.9972666665,4666534.1935,3291621.8852666668,2154534.823725,2088917.317891667,1408,2676,3076,2961,551,85,16,7.333333333333333,2560.1666666666665,4371.833333333333,3548.5,3101.75,5891.333333333333,5060.0,3325.4166666666665,1969.0833333333333,721.0833333333334,130.08333333333334,0.0,36.0,96.0,168.0,1722.0,679.0,6650.25,6650.25,0.1156368554118385,0.1010783757288065,0.2167152311406451,0.1306971131532535,2701.0,36.0,17601.583333333332,13134139.313916666,71.65015725566667,0.0,30686.58333333333,30686.58333333333
강남구,세곡동,11680700,33598831.654533334,5426234.316108334,3885657.377333333,3195982.4537083334,4632614.810666666,5668013.141325,4056071.66085,3340053.704108333,3394204.201,4891,4233,3376,3042,933,204,60,7.416666666666667,3790.6666666666665,4278.833333333333,4835.25,5894.166666666667,7197.166666666667,5495.833333333333,4671.166666666667,2477.6666666666665,1140.25,241.66666666666663,0.0,0.0,84.0,341.0,1976.0,985.0,10729.416666666668,10729.416666666668,0.1207904055491599,0.1472434273390221,0.268033832888182,0.2921918872095107,3386.0,0.0,23422.416666666668,17552682.066549998,136.60605326619998,1.0,40030.08333333333,40030.08333333333
송파구,오금동,11710570,27621868.300075,2401813.4760000003,2997105.3462,3208816.4776916667,3859408.9377916665,4236823.588941666,4519575.118208333,3564764.5423333333,2833560.811833333,3077,4095,3616,2799,605,128,24,10.0,2507.6666666666665,2846.083333333333,4946.333333333333,5063.0,5223.083333333333,6234.416666666667,5318.916666666667,2334.333333333333,940.3333333333334,189.41666666666663,0.0,84.0,116.0,312.0,3241.0,1021.0,10009.333333333332,10009.333333333332,0.1388889538869766,0.142164857509892,0.2810538113968686,0.2145147796988288,4774.0,84.0,21466.83333333333,15824624.122633334,105.06877149053332,1.0,35613.583333333336,35613.583333333336
송파구,석촌동,11710600,24592841.37485833,1689404.7441333334,1941409.8167,3664996.0196916666,5255997.042591667,4080109.157366667,3247261.017091667,2575555.919333333,2138107.660875,6716,4047,2511,1609,333,78,22,6.583333333333333,1391.0,1695.0,5003.833333333333,6309.833333333333,4414.166666666667,4273.833333333333,3637.5833333333335,1827.25,598.4166666666666,83.66666666666667,36.0,309.0,125.0,192.0,5604.0,1311.0,11313.666666666666,11313.666666666666,0.1711229032129361,0.2157859638523314,0.3869088670652675,0.4384956907808827,7577.0,345.0,20001.666666666664,16248363.236741668,156.16315294696668,0.0,29241.166666666664,29241.166666666664
송파구,삼전동,11710610,22595765.03511667,1730415.969383333,1861963.1160833333,3351768.8353250003,4697880.284508334,3800670.0430916655,3001074.8350416664,2207739.50135,1944252.455175,6327,3740,2417,1613,350,61,18,7.083333333333333,1358.0833333333333,1795.3333333333333,4807.833333333333,5949.416666666667,4646.25,4046.5833333333335,3408.333333333333,1594.4166666666667,512.5,97.58333333333331,0.0,132.0,135.0,213.0,3470.0,1141.0,10757.25,10757.25,0.1703490895562491,0.2107971808279768,0.3811462703842259,0.4355638166047088,5091.0,132.0,19450.08333333333,14851393.997966666,145.29460099186667,0.0,28223.416666666664,28223.416666666664
송파구,가락2동,11710632,20424765.641866665,1587010.9589666666,2403144.8769916664,2398543.551458333,3034906.8112,3333363.338041667,3129806.1263166666,2508078.886025,2029911.0937333333,2272,2817,3087,2716,468,98,24,6.0,2287.0,3158.6666666666665,4114.75,4327.166666666667,5093.75,4792.0,3829.4166666666665,1563.4166666666667,602.9166666666666,100.5,0.0,29.0,24.0,72.0,973.0,173.0,8441.916666666668,8441.916666666668,0.1377295282937292,0.144839570775466,0.2825690990691953,0.1978749346803692,1271.0,29.0,18327.666666666668,11896619.827016668,78.42887930806667,0.0,29875.583333333336,29875.583333333336
송파구,문정2동,11710642,29754779.69348333,947694.6848833332,1197879.8322333333,5126826.960108333,7455627.334675,5990937.483441667,4388851.901041667,2678238.6680833334,1968722.825175,7515,3321,1991,1440,251,58,14,5.75,1479.0833333333333,1305.6666666666667,4745.0,6765.583333333333,3984.9166666666665,3210.25,2924.583333333333,1504.0,629.0,105.91666666666669,0.0,0.0,207.0,329.0,3492.0,1612.0,11510.583333333332,11510.583333333332,0.177983664512983,0.2537751979419662,0.4317588624549492,0.5150788211103495,5640.0,0.0,18705.75,22962243.67926667,193.86509971706667,1.0,26659.75,26659.75
송파구,장지동,11710646,24892641.512475,2150232.5651916666,2694365.297725,3051213.083991667,4396147.185425,4028342.0292916666,3593268.699558333,2759836.984358333,2219235.6091666664,2747,3237,2729,2106,486,92,11,5.916666666666667,2103.333333333333,2443.833333333333,3683.25,4278.916666666667,4292.416666666667,4412.583333333333,3574.333333333333,1604.0833333333333,618.1666666666666,135.83333333333334,0.0,0.0,65.0,168.0,972.0,259.0,7962.166666666667,7962.166666666667,0.1356496599474576,0.1575873456259667,0.2932370055734243,0.2407959326788218,1464.0,0.0,16667.166666666668,15068970.998266667,97.56640899306666,0.0,27152.666666666664,27152.666666666664
송파구,위례동,11710647,27234866.29635833,5178427.566091667,3210416.00435,2355526.9669250003,4576271.445025,4962212.346775,3223799.7866833336,2176408.03235,1551804.1439916666,1037,1943,2502,2715,697,122,25,4.083333333333333,5165.833333333333,4080.6666666666665,2936.9166666666665,5443.333333333333,6329.25,3701.75,2452.25,1040.6666666666667,348.5,90.25,0.0,0.0,0.0,24.0,130.0,75.0,8380.25,8380.25,0.0929595222646008,0.1722928239458538,0.2652523462104547,0.1146997013604689,229.0,0.0,18411.25,15117810.545408333,74.54851718163333,1.0,31593.5,31593.5
송파구,잠실2동,11710670,24931587.769158334,3013811.393283333,4037250.9734416665,2266232.43085,3058911.897983333,5332171.162041667,3226133.0824583336,2061161.3492416667,1935915.4868583328,1160,2117,3152,3848,598,105,18,7.0,3604.8333333333335,5313.416666666667,3013.583333333333,3425.6666666666665,7793.916666666667,4590.75,2709.1666666666665,1491.0,463.5833333333333,62.333333333333336,0.0,12.0,102.0,108.0,691.0,693.0,6439.25,6439.25,0.0927963089840211,0.1054854594396245,0.1982817684236457,0.105473722494999,1606.0,12.0,18823.916666666668,13883448.573333334,71.28079429333334,1.0,32475.25,32475.25
송파구,잠실3동,11710680,27816158.27563333,2762987.736233333,3294581.861066667,3400187.922433333,4221357.721775,4864210.998675,3743215.30155,2959476.261891667,2570140.4766083336,1116,2930,3443,3027,563,85,22,5.083333333333333,2877.333333333333,3691.6666666666665,3444.5,3796.25,5682.916666666667,4801.833333333333,4343.166666666667,2308.5,672.6666666666666,124.0,0.0,0.0,144.0,48.0,992.0,1235.0,7240.75,7240.75,0.108495308091082,0.1195747752477196,0.2280700833388017,0.0997675666011085,2419.0,0.0,17725.5,16228971.944433331,80.06558777773331,1.0,31747.916666666668,31747.916666666668
강동구,강일동,11740515,34420258.670675,3837576.383041667,4095955.648441666,3319081.587925,5501058.200066667,6091461.395091667,4520339.914033334,3600685.780658333,3454099.755116667,2081,3046,2542,2572,861,150,25,7.25,3047.1666666666665,3846.75,3766.6666666666665,4631.25,5415.0,4759.333333333333,4359.75,2183.583333333333,870.75,171.91666666666666,0.0,0.0,48.0,204.0,523.0,355.0,8397.916666666666,8397.916666666666,0.1139362713094857,0.1400886787173599,0.2540249500268456,0.1845348940321007,1130.0,0.0,18572.25,19431941.097116668,105.97733938846667,0.0,33059.416666666664,33059.416666666664
강동구,암사1동,11740570,21121912.388658334,1616178.2518999998,1925791.337,2554010.251641667,3211913.7887750003,3486924.6804750003,3285787.87515,2575271.705641667,2466034.5041416665,4551,4008,3064,2229,464,89,26,10.416666666666666,1915.5833333333333,2339.083333333333,4378.416666666667,4662.25,5012.916666666667,5406.916666666667,4684.0,2500.9166666666665,858.0,128.33333333333334,24.0,60.0,171.0,213.0,3105.0,734.0,9040.666666666668,9040.666666666668,0.1372680673630088,0.1461665473584107,0.2834346147214196,0.3153627607234426,4307.0,84.0,19460.500000000004,12538636.596041668,111.93437138416668,0.0,31896.833333333336,31896.833333333336
강동구,천호2동,11740610,32407786.370775,2025979.951275,2129170.7852,4305930.007166667,5660245.556125,5049557.790916667,5239659.640491667,4236175.478783333,3761067.139158333,6378,4433,2689,1710,380,84,27,5.5,1501.3333333333333,1624.4166666666667,4480.5,5598.916666666667,4461.333333333333,5008.666666666667,4617.166666666667,2442.0,854.4166666666666,120.0,186.0,96.0,221.0,282.0,6785.0,2168.0,10079.416666666668,10079.416666666668,0.1458769138103648,0.1822905220432426,0.3281674358536076,0.4062161645755047,9738.0,282.0,19549.416666666668,20255392.994700003,167.6029219788,0.0,30714.250000000004,30714.250000000004
강동구,길동,11740685,38030095.27830833,2683009.937725,2869665.9545583334,4933784.995766667,5881048.653083333,5904744.726025,6012850.838191667,5144924.324841666,4600065.845641666,6909,5261,3850,2722,592,136,39,12.166666666666666,2213.083333333333,2638.0,6484.666666666667,6851.833333333333,6238.5,6737.5,6627.0,3103.0,1053.5,174.0,1312.0,240.0,174.0,365.0,6801.0,1347.0,13336.5,13336.5,0.1539085322557996,0.1626229482257678,0.3165314804815675,0.3541442411194833,10239.0,1552.0,26312.5,22732429.213066667,184.71939185226665,0.0,42133.24999999999,42133.24999999999
